date,yt_pred_time_trend_1_dummy,yt_pred_time_trend_2_dummy,yt_pred_time_trend_3_dummy,yt_true,yt_pred_time_trend_3_fourier,yt_pred_mlp_8,yt_pred_stacked_mlp,yt_pred_d1d13_ar13,yt_pred_d1d12_mlp
1949-06-01,1916.8763157894728,1955.1822897114127,2038.527732904236,2039,1917.1641948706715,2266.962148436801,2270.9909097856053,2220.651094997744,2258.6436794666515
1949-07-01,2307.0868421052623,2339.499588121153,2424.007903099452,2351,2579.39463418317,2466.51375748135,2250.106400967279,2249.044692701502,2004.7292417418575
1949-08-01,3411.8763157894728,3438.395827846536,3523.8732090597964,3394,3363.1923361201734,3112.6185945619177,3086.475699791211,3762.607581117477,3997.7711969854863
1949-09-01,2662.0868421052623,2682.7131321167444,2768.9657560484275,3581,2904.2031814268,2846.6459543004894,2729.1471081932914,2548.4353384914266,2004.7211172974676
1949-10-01,2193.034210526315,2207.7672754732785,2294.6013335390285,2489,2208.0982797043453,2984.594223440351,2855.2703632290395,2640.605934145344,3569.3301790532096
1949-11-01,2013.5078947368413,2022.3477315388857,2109.569415215812,2468,2136.445809233391,2447.210598083738,2375.26492828082,2469.6987478975752,2422.4311744070937
1949-12-01,1774.9815789473676,1777.9281869613233,1865.3436852893003,2134,1892.327590083694,2239.320614258432,1949.1189973655248,2226.1934964846605,2324.391009646777
1950-01-01,1598.1951754385957,1595.7396557802526,1711.224461997655,1903,1649.6468698753092,2070.482450931117,1749.1573371092873,2046.4588016074367,2068.47795713442
1950-02-01,1580.5635964912271,1573.1970613476833,1688.5203519306028,1719,1754.573250807508,2033.956729961612,1904.5861866996213,1992.470344726052,2031.2242671911772
1950-03-01,1717.247807017543,1704.9702542539198,1819.9705216678224,1617,1778.534466328751,2029.406107196108,1961.463906145873,2074.5844593709207,1861.410564210848
1950-04-01,1825.3004385964905,1808.1118673572528,1922.6276027882648,1818,1914.4991144482904,1992.4547221399064,1684.6885406774445,1683.141804259445,1487.04673284311
1950-05-01,1888.195175438596,1866.0955849837767,1979.9652795024545,2067,2046.8908882223827,2110.0116713746493,1812.65659019728,1980.5450024229017,2014.7293149792863
1950-06-01,2042.668859649122,2015.6582482825595,2128.720393915654,2457,2007.1097804549447,2224.14210489509,2083.948785963157,2195.699723519924,2114.1848580386477
1950-07-01,2432.879385964912,2400.957750982352,2513.0508407647053,2600,2668.2031134894883,2698.725168540335,2610.480837163799,2317.670010183856,2827.1805044677103
1950-08-01,3537.668859649122,3500.836194997788,3611.798725312768,3530,3450.895820136502,3306.456967995082,3132.564893829058,3950.114521213785,3696.292514290544
1950-09-01,2787.879385964912,2746.1357035580486,2855.8061528229982,2693,2990.8337811411066,3577.912782447563,3430.4345359729227,2955.789534250798,3763.868532694054
1950-10-01,2318.826754385964,2272.172051204635,2380.388912769081,2448,2293.688106104597,2725.543317076077,2635.5121501662657,2185.362043995555,1655.914076345558
1950-11-01,2139.3004385964905,2087.734711560295,2194.336478835228,2250,2221.0269733075547,2495.2768998701727,2396.8969722208867,2356.63328220858,2467.646129806706
1950-12-01,1900.7741228070167,1844.297371272785,1949.122535231963,1972,1975.9322028197355,2192.076661085717,1971.206384954336,2083.927275864969,1948.5292143036695
1951-01-01,1723.9877192982449,1663.091044381767,1794.0474001974453,1682,1732.307042261195,2002.653619390742,1783.0878440838892,1834.4339849892567,1791.8140209845014
1951-02-01,1706.3561403508763,1641.5306542392505,1770.4196803214036,1730,1836.3210938312047,1840.2046706665635,1701.3975764717586,1632.1512663734024,1522.053546116792
1951-03-01,1843.040350877192,1774.286051435539,1900.978542183516,1814,1859.4020909782264,1878.897587188282,1612.1059380812987,1650.0431531642243,1686.8407215299721
1951-04-01,1951.09298245614,1878.409868828925,2002.776617362732,1900,1994.5186317115104,2021.392437881441,1765.9025709790635,1735.5211881898458,2047.434158122801
1951-05-01,2013.9877192982449,1937.3757907455013,2059.2875900695785,2051,2126.0944090873136,2188.512920383572,1986.758955106384,2059.432309280204,2243.428020042105
1951-06-01,2168.461403508771,2087.9206583343366,2207.2483024093167,2290,2085.529415909554,2435.181010205792,2401.6011572792163,2243.0639720915124,2468.4861835101747
1951-07-01,2558.6719298245607,2474.202365324182,2590.816649118789,2599,2745.870974521742,2744.434115647028,2567.5531101756087,2505.690404479523,2467.44506061623
1951-08-01,3663.461403508771,3575.0630136296704,3688.834735461153,3428,3527.844017734368,3174.0527430359903,3087.5658758907,3447.2218188010147,3571.6909563151858
1951-09-01,2913.6719298245607,2821.344726479984,2932.1446666995694,2262,3067.0944262925505,3072.884291689687,2951.827483933006,3216.806776688809,2650.626362720499
1951-10-01,2444.619298245613,2348.363278416623,2456.06223230772,2242,2369.293309797585,2483.550921091401,2473.7142137681376,2018.5965940809683,2068.52427859025
1951-11-01,2265.0929824561395,2164.9081430623355,2269.376905969815,2103,2296.0088465300537,2264.6624653623826,2121.647643095315,1945.350122515054,2069.144314553714
1951-12-01,2026.566666666666,1922.4530070648784,2023.562371896382,1825,2050.322856559713,2022.9634877172048,1767.0494582589135,1810.473888536565,1873.8077290193778
1952-01-01,1849.7802631578936,1742.228884463913,1867.9189483255773,1670,1806.138587506617,1861.170430536144,1680.8246884605755,1564.4544369281916,1587.2844632391925
1952-02-01,1832.1486842105253,1721.650698611449,1843.755241847132,1681,1909.6256415700389,1841.209893817581,1762.3701941924596,1574.5203931965766,1766.5063275764114
1952-03-01,1968.832894736841,1855.3883000977903,1973.8104190407207,1713,1932.2117521984376,1931.9919983673324,1701.1180358040062,1586.8698042319584,1808.117746093355
1952-04-01,2076.8855263157884,1960.4943217812288,2075.1371114852977,1954,2066.8655174010664,1986.95592812284,1754.939085029382,1792.4934808245737,1839.3220556653432
1952-05-01,2139.780263157894,2020.4424479878576,2131.209003391386,1876,2198.010630234181,2135.943013850513,1984.3090545228729,2064.0757810885334,2161.481583261828
1952-06-01,2294.25394736842,2171.969519866745,2278.7629368642483,2272,2157.0470835016995,2269.715557738094,2284.2902773060905,2292.972049805392,2166.5223299789304
1952-07-01,2684.4644736842097,2559.2334311466434,2661.9568066407264,2612,2817.0221995471325,2684.39435850522,2525.402249487898,2496.1662001117747,2616.282520961212
1952-08-01,3789.25394736842,3661.076283742184,3759.63271798398,3590,3598.6609111809694,3034.7348630131014,2982.973306294836,3402.31706455876,3486.827789796106
1952-09-01,3039.4644736842097,2908.34020088255,3002.6327761571656,2496,3137.6090991483297,2886.170529707978,2776.7532383512976,2527.949162726716,2472.0154332535276
1952-10-01,2570.4118421052626,2436.340957109242,2526.2727706339683,2441,2439.537873050509,2457.412065039796,2456.9274381954974,2391.274556499628,2521.321051260318
1952-11-01,2390.8855263157884,2253.868026045008,2339.342175098599,2340,2366.015411168089,2268.818424125736,2119.0605464527816,2195.558485689038,2358.916713177783
1952-12-01,2152.359210526315,2012.3950943376024,2093.3146737615816,2090,2120.123533570826,2050.985174066736,1766.710690535487,2020.759905111632,2101.7918491040355
1953-01-01,1975.5728070175428,1833.1531760266896,1937.4905848610767,1812,1875.7654878787755,1941.240382367185,1742.2639991700607,1841.8684165104205,1989.3702850226932
1953-02-01,1957.9412280701745,1813.5571944642784,1913.178514986811,1788,1979.110876291208,1874.6076359552203,1803.8954763219024,1852.2640728521565,1872.2450962711282
1953-03-01,2094.6254385964903,1948.2770002406724,2043.1176307184644,1837,2001.587432256585,1953.9523878268487,1675.7432857507476,1915.464999225719,1865.6744263007527
1953-04-01,2202.678070175438,2054.365226214163,2144.3605636349853,1993,2136.163753784159,2052.159336276747,1784.7165057326554,2021.0194374229973,2120.4484425788132
1953-05-01,2265.572807017543,2115.295556710845,2200.380997946901,2021,2267.263533930184,2106.0136949694074,1893.1421971793773,2065.683179986679,1961.1460425621171
1953-06-01,2420.046491228069,2267.8048328797854,2347.9157757594726,2199,2226.2867654985807,2347.070659818836,2328.194353580233,2381.239722657476,2463.354906277632
1953-07-01,2810.257017543858,2656.050948449736,2731.122791809542,2622,2886.2807708328583,2725.706456248556,2533.130152724985,2609.9441725559764,2590.1216644680417
1953-08-01,3915.0464912280695,3758.8760053353294,3828.844151360269,3787,3667.970482743506,3177.8127733100177,3075.581819892976,3529.749554751544,3640.6178861544813
1953-09-01,3165.257017543858,3007.122126765748,3071.9219596748108,2914,3207.001781975645,3138.6287775133123,2971.032909062935,2554.2235968120904,2735.2709154455297
1953-10-01,2696.204385964911,2536.1050872824926,2595.672006226851,2487,2509.0457781305686,2807.735699686662,2770.294400808906,2726.6867451614507,2908.568195749336
1953-11-01,2516.678070175438,2354.6143605083103,2408.883764700601,2314,2435.67064948886,2485.0704908958696,2354.200606006341,2482.940657002096,2436.8956376603783
1953-12-01,2278.151754385964,2114.1236330909583,2163.0309193065864,2139,2189.9582161202748,2199.950082345504,1881.5053701419072,2056.640816530725,2112.9323047361286
1954-01-01,2101.365350877192,1935.8639190700976,2007.4137882829657,2124,1945.8117256448688,2028.901301617407,1766.8057646248606,1891.643382800355,1897.2206665186327
1954-02-01,2083.733771929824,1917.2501417977392,1983.3409782194665,2214,2049.4007802619126,2033.03707997002,1971.965657345021,2047.092538308435,2150.4524210251157
1954-03-01,2220.41798245614,2052.952151864186,2113.551655695768,2234,2072.153113419868,2174.3806753770696,1995.3322305771765,2188.910692110557,2310.244896479223
1954-04-01,2328.470614035087,2160.022582127729,2215.09845229082,2279,2207.037323127986,2286.8030590712497,2001.410189007153,2397.59239757924,2438.4505842848066
1954-05-01,2391.365350877192,2221.935116914464,2271.455052215148,2423,2338.4771024425227,2315.1422867203974,2025.8295593825644,2251.754149424397,2343.051086184778
1954-06-01,2545.8390350877185,2375.4265973734564,2419.3582975740137,2290,2297.872444167397,2499.836850700852,2374.5424221544376,2605.205970226212,2656.282597054118
1954-07-01,2936.049561403508,2764.65491723346,2802.96608310426,2903,2958.2706706461195,2829.5950049824355,2627.779619743739,2862.1593079036884,2776.1760239737614
1954-08-01,4040.83903508772,3868.462178409106,3901.120514069046,4485,3740.396714689179,3470.152845207705,3319.3369370155865,3981.396229431487,4109.749899176176
1954-09-01,3291.049561403508,3117.6905041295768,3144.6636957315286,3085,3279.896457041695,3673.9962981629214,3418.1437856164325,3287.061570222675,3639.738734329175
1954-10-01,2821.9969298245605,2647.6556689363742,2668.911417565392,2852,2582.441007304964,2987.9649928185563,2904.176797936146,2942.9117598776284,2715.814115342726
1954-11-01,2642.4706140350872,2467.147146452244,2482.6531532548474,2629,2509.5985437595664,2676.099494107128,2474.5776673147566,2725.3903657133005,2720.5583315747444
1954-12-01,2403.944298245613,2227.638623324945,2237.36258701042,2435,2264.450886475259,2443.885240448425,1984.1048156271584,2468.03760941908,2509.42865211808
1955-01-01,2227.157894736841,2050.3611135941374,2082.340037070269,2227,2020.901283072097,2363.956025364919,2079.76254094265,2317.5283871793417,2465.427460102148
1955-02-01,2209.526315789473,2032.729540611831,2058.894110024121,1944,2125.119335749353,2325.677504838712,2309.4593554348,2340.9693424101124,2366.048688419709
1955-03-01,2346.210526315788,2169.41375496833,2189.763972451656,2125,2148.532777955485,2325.776825126617,2135.494832921067,2142.592934682514,2021.4765899932027
1955-04-01,2454.263157894736,2277.4663895219264,2292.002255931823,2260,2284.110207699749,2439.76092366238,2053.6021398003368,2276.4975961192904,2183.02068516134
1955-05-01,2517.157894736841,2340.361128598713,2349.08264467515,2299,2416.275318038397,2506.5639892681565,2194.5335416473004,2357.0249417504992,2458.854757114419
1955-06-01,2671.6315789473674,2494.834813347759,2497.7419807868955,2323,2376.4281017753488,2571.794534825656,2513.007865309314,2347.4866481199406,2218.222807885525
1955-07-01,3061.842105263157,2885.0453374978147,2882.1381590039045,2659,3037.615881254116,3131.217731142353,2858.777532026272,2907.7742384582943,2973.159563438485
1955-08-01,4166.631578947367,3989.8348029635135,3981.113284589334,3761,3820.563589285186,3754.421975214944,3596.61426369851,4038.965598575899,4287.093069282959
1955-09-01,3416.842105263157,3240.045332974037,3225.5094628063434,2779,3360.9171066136805,3511.0659716520327,3270.817940896103,2743.660015664742,2411.202516188222
1955-10-01,2947.789473684209,2770.992702070887,2750.642483128615,2761,2664.3475428408933,3020.8995821312537,2955.992263063413,2463.585475053731,2589.2693782087863
1955-11-01,2768.263157894736,2591.4663838768097,2565.301819240361,2446,2592.423076247407,2805.457684569845,2649.99914156366,2441.98325304631,2578.801738131733
1955-12-01,2529.7368421052624,2352.940065039563,2320.961155352107,2278,2348.2255269029783,2515.250351415169,2180.217970322128,2272.578167906351,2291.402954737726
1956-01-01,2352.95043859649,2176.6447595988075,2166.9208097020096,1879,2105.658142427661,2304.385953692786,2085.446180718047,2063.447005838523,2114.7615358589246
1956-02-01,2335.318859649122,2159.9953909065543,2144.4893888798,1881,2210.890525020728,2077.8962221637603,1976.1891817682067,1821.3105596980472,1645.353134811252
1956-03-01,2472.0030701754376,2297.661809553106,2276.406059465153,2165,2235.3504081306382,2206.7536437518315,1994.10804225867,1944.7964647125275,2101.4598040639057
1956-04-01,2580.055701754385,2406.696648396755,2379.723453037021,2199,2372.006389766645,2380.812380307344,2106.377869228993,2142.348317926136,2365.492437408645
1956-05-01,2642.95043859649,2470.5735917635943,2437.915253805931,2308,2505.282162985005,2421.2434247347333,2205.2601752994283,2292.6481602948625,2285.8857419279457
1956-06-01,2797.424122807017,2626.029480802693,2587.7183038771427,2529,2466.5777205896347,2532.0133472093944,2468.8947635057025,2228.112918046335,2357.617404642786
1956-07-01,3187.634649122806,3017.222209242801,2973.290497987499,2573,3128.940384924046,2957.702340982497,2676.8065796388737,2774.352124124238,2913.345577284759
1956-08-01,4292.424122807017,4122.993878998552,4073.473941400158,3946,3913.095088798728,3325.365659051212,3194.611334849896,4060.843442770123,3734.701703702558
1956-09-01,3542.634649122806,3374.186613299129,3319.110739378279,3200,3454.6877129588,3400.259023441461,3172.7906981439955,2806.723760822857,3016.2777978343292
1956-10-01,3073.582017543859,2906.116186686031,2845.5166813955448,2574,2759.3893670055586,3125.9280195888737,3033.89501325539,2876.90077444511,3220.1626231635964
1956-11-01,2894.055701754385,2727.5720727820067,2661.4812411361663,2422,2688.7682292195823,2644.655755118025,2503.401283348573,2486.6485372491134,2314.1696750903393
1956-12-01,2655.5293859649114,2490.027958234812,2418.4781028106704,2446,2445.906119670632,2365.256304560589,2027.033391591216,2227.893366873413,2295.034497694349
1957-01-01,2478.7429824561395,2314.71485708411,2265.8075846572133,2828,2204.7062859787584,2209.931919420917,1881.354759626648,2091.8702211722702,2096.1934799318997
1957-02-01,2461.1114035087708,2299.0476926819088,2244.778293265525,2879,2311.3383303432365,2396.6857138532428,2301.4501099156373,2407.069535848132,2860.983136034718
1957-03-01,2597.795614035087,2437.6963156185134,2378.1293952152832,2800,2337.229986212525,2644.43816991807,2517.3867007790614,2905.136984827648,3221.9999759532584
1957-04-01,2705.848245614034,2547.713358752215,2482.9135220854378,2835,2475.3498515958763,2707.216070106064,2407.4677118698464,2853.957148452494,2901.176594319336
1957-05-01,2768.7429824561395,2612.5725064091066,2542.6043580865166,2585,2610.121619549548,2760.9019718165614,2331.1488408717573,2897.5513764678635,2970.01639429073
1957-06-01,2923.216666666666,2769.010599738257,2693.9387453237787,2787,2572.945282877456,2735.434636675599,2553.726293306004,2817.8779052974987,2879.709525471184
1957-07-01,3313.4271929824554,3161.1855324684184,3081.074578534068,3334,3236.868163923111,3037.611242141992,2784.83823050782,3066.490056054574,2882.4646496261985
1957-08-01,4418.216666666666,4267.939406514222,4182.853962980542,4746,4022.6151954970046,3794.098203268122,3594.474341455457,4598.273226424708,4742.582163662835
1957-09-01,3668.427192982456,3520.114345104851,3430.11900392636,3613,3565.832258344254,3972.81314717636,3695.425000362428,3770.81687168409,4028.3354806220523
1957-10-01,3199.374561403508,3053.0261227818064,2958.185490845204,3463,2872.190462066157,3317.438892245936,3104.1594428020503,3358.173752999255,3032.0398949362643
1957-11-01,3019.8482456140346,2875.4642131678343,2775.842897421289,3274,2803.257984943293,3089.131054134893,2763.316497434416,3140.227955865856,3368.2059020911975
1957-12-01,2781.3219298245604,2638.902302910693,2534.5649078651345,2801,2562.116647045419,3011.887588220732,2498.488121804309,3198.6634411760806,3355.3614728416896
1958-01-01,2604.5355263157885,2464.5714060500427,2383.651840414904,2488,2322.669695992591,2950.3760707935107,2682.184665145041,3015.647233898225,3244.491357989951
1958-02-01,2586.90394736842,2449.8864459378947,2364.4123016603226,2386,2431.08673398408,2812.294607818969,2780.9788649871903,2715.9089328706305,2590.5714550596285
1958-03-01,2723.588157894736,2589.517273164552,2499.585458181071,2428,2458.795494468347,2806.096329152718,2555.691657498996,2707.301458926191,2332.7604303638736
1958-04-01,2831.640789473683,2700.516520588306,2606.223941556097,2678,2598.764575454642,2840.7696325252227,2503.756962873569,2657.630920441685,2482.433141433712
1958-05-01,2894.5355263157885,2766.3578725352504,2667.801435995929,2744,2735.417669999225,2854.965463949121,2527.883269342454,2613.690048175185,2487.4251059513826
1958-06-01,3049.009210526315,2923.7781701544536,2821.054783605828,2772,2700.1547709060105,3102.732968323073,2944.8505865977163,2952.827128616708,2979.4773906480077
1958-07-01,3439.2197368421043,3316.935307174668,3210.141879122635,3520,3366.02320051851,3622.677665454789,3258.2165960383286,3085.3079625306946,3355.644524375535
1958-08-01,4544.009210526315,4424.671385510524,4313.904827809509,3833,4153.747891647215,4291.748214663574,4098.664710184714,4557.493740505441,4976.195623382084
1958-09-01,3794.219736842104,3677.828528391205,3563.1857349296097,3377,3698.9747250372425,3953.5217687580607,3710.5755571031095,3274.45370888302,2785.8515150404246
1958-10-01,3325.167105263157,3211.7225103582127,3093.3003899566183,3013,3007.37481028989,3688.948744142144,3507.161887920877,2906.6835564745124,3260.1867005964677
1958-11-01,3145.6407894736835,3035.1428050342934,2913.038266574749,2871,2940.516325685737,3315.070435048789,3055.593679551275,2852.617668510902,2853.110411128946
1958-12-01,2907.1144736842098,2799.5630990672043,2673.873048994524,2592,2701.4810912945404,2929.4748587667486,2577.164111248733,2579.71740776787,2442.587468176642
1959-01-01,2730.328070175437,2626.214406496607,2525.1050554541034,2375,2464.172354736358,2639.921975039719,2402.859972667651,2609.4389480750306,2297.0908947958596
1959-02-01,2712.696491228069,2612.511650674511,2508.042892543216,2304,2574.7597182104582,2533.8365956968173,2388.60491033669,2358.949675008916,2342.1265537162963
1959-03-01,2849.380701754385,2753.1246821912214,2645.4257268415386,2464,2604.670915165302,2602.3616225095884,2352.49964950318,2262.9825896095645,2373.7544453309256
1959-04-01,2957.4333333333325,2865.106133905028,2754.306189928023,2557,2746.8745436101426,2799.825995698264,2466.820689967945,2511.748669102958,2798.2831189603776
1959-05-01,3020.328070175437,2931.9296901420253,2818.157966013194,2739,2885.794296601236,2877.6455282884067,2646.2065553087327,2421.826462673021,2662.3241258290136
1959-06-01,3174.801754385964,3090.332192051281,2973.717897202313,2714,2852.830166942499,3102.640008328245,2880.7421907619105,2771.0584830533,2801.678501204544
1959-07-01,3565.0122807017533,3484.471533361547,3365.1438782322243,3102,3521.0294769774446,3506.67641622885,3255.594249208541,3294.38921096169,3511.012630708339
1959-08-01,4669.801754385964,4593.189815987456,4471.278014366084,3961,4311.117159516558,3706.876170473379,3458.2189078643114,4096.696249395777,3470.4912748228626
1959-09-01,3920.0122807017538,3847.329163158191,3722.9624108670528,3772,3858.739095304964,3787.628988835104,3527.336238637604,3243.8098446354625,3535.7464582130406
1959-10-01,3450.9596491228062,3382.2053494152506,3255.5128572088124,3245,3169.5663939439564,3581.6387678457604,3372.565581026844,3226.7241118635084,3455.8001916022677
1959-11-01,3271.4333333333325,3206.6078483813835,3077.7188270755737,3104,3105.1672337141144,3227.395157250613,3014.8175473422666,3136.503953173662,3158.4215556640684
1959-12-01,3032.9070175438587,2972.010346704348,2841.054004677862,2869,2868.623434685196,2933.325402428934,2559.5210839505457,2693.5769136677945,2874.7248733807037
1960-01-01,2856.120614035087,2799.643858423803,2694.818708253839,2513,2633.838244477258,2697.6958572936483,2363.3456763039912,2496.7203729793346,2701.554818188679
1960-02-01,2838.4890350877185,2786.92330689176,2680.321544393229,2385,2746.981265289569,2548.4546689282,2373.193550513367,2474.9297271366595,2486.702041456937
1960-03-01,2975.1732456140344,2928.5185426985217,2820.3016796757124,2756,2779.4802305705907,2607.303089565305,2424.245552340354,2536.353133182487,2607.8766326483956
1960-04-01,3083.225877192981,3041.482198702381,2931.811745680239,2927,2924.303738329575,2857.9722013731684,2513.087584711061,2860.1896413747427,2885.1422528495204
1960-05-01,3146.120614035087,3109.287959229431,2998.325426617336,2940,3065.875481622781,3038.7646082029955,2728.085148427969,3068.0907629429967,3139.7601976967508
1960-06-01,3300.594298245613,3268.6726654287395,3156.579564592261,3180,3035.595453254121,3115.183068841627,2911.3816513399847,2925.468997796253,2970.541622781342
1960-07-01,3690.804824561402,3663.794211029058,3550.732054341861,3791,3706.510975567111,3546.060511834049,3218.5266638483045,3659.8518246975273,3619.8906158374593
1960-08-01,4795.594298245614,4773.49469794502,4659.6250011292905,4093,4499.346981372237,4119.843438093833,3788.792743114839,4369.986949818151,4694.920366383776
1960-09-01,4045.804824561402,4028.616249405807,3914.100510217713,4309,4049.74935141462,4083.878202258272,3865.236954941644,3852.532619190846,3963.3281665432587
1960-10-01,3576.752192982455,3564.4746399529195,3449.4743710808066,3532,3363.3891952955573,3933.3221929268257,3694.0445929245993,3658.159265917131,3822.254236567511
1960-11-01,3397.225877192982,3389.8593432091056,3274.5360574027864,3408,3301.834691295626,3524.977976853388,3220.361178805814,3519.8667358157945,3439.5272003193404
1960-12-01,3158.699561403508,3156.2440458221217,3040.7592533941743,2839,3068.167659484585,3208.640992209408,2825.75360907578,3169.970699326336,3214.883110464367
1961-01-01,2981.913157894736,2984.85976183163,2897.444277293132,2792,2836.29134748249,2762.7238613661325,2452.47762346712,2723.2670553641456,2535.3737966855233
1961-02-01,2964.2815789473675,2973.121414589639,2885.899735689386,2798,2952.375357488614,2731.545908249516,2493.370557493728,2658.561616784177,2710.027094289815
1961-03-01,3100.965789473684,3115.698854686454,3028.864795162616,3007,2987.847422951413,2959.2364317798324,2734.8556813571176,3067.374063412337,3190.9717836794225
1961-04-01,3209.0184210526304,3229.644714980366,3143.392087291769,3086,3135.6761418801425,3179.737601065584,2878.800497343449,3119.961552508721,3251.931287855634
